Trending 20																												
Date	Trend20 Open Interest Total	Trend20 Reportable Positions Net	Trend20 Reportable Positions Long	Trend20 Reportable Positions Short	Trend20 Prod_Merc_Positions Total	Trend20 Prod_Merc_Positions Net	Trend20 Prod_Merc_Positions Long	Trend20 Prod_Merc_Positions Short	Trend20 Swap_Positions Total	Trend20 Swap_Positions Net	Trend20 Swap_Positions Long	Trend20 Swap_Positions Short	Trend20 Swap_Positions Spread	Trend20 M_Money_Positions Total	Trend20 M_Money_Positions Net	Trend20 M_Money_Positions Long	Trend20 M_Money_Positions Short	Trend20 M_Money_Positions Spread	Trend20 Other_Rept_Positions Total	Trend20 Other_Rept_Positions Net	Trend20 Other_Rept_Positions Long	Trend20 Other_Rept_Positions Short	Trend20 Other_Rept_Positions Spread	Trend20 NonRept_Positions Total	Trend20 NonRept_Positions Net	Trend20 NonRept_Positions Long	Trend20 NonRept_Positions Short	Net
17.10.2017	0,0055457	-0,4648413	0,0117700	0,0025168	0,2203032	0,0385110	0,2568855	0,0027004	-0,3399534	-0,6715560	-0,6561688	0,0037277	0,0121058	-0,0015230	-0,0353213	0,0446667	-0,0288339	0,1953167	0,0150909	0,2597067	0,2856943	-0,1967381	0,0267846	0,3936455	-0,4648413	-0,0482625	0,6935669	3
24.10.2017	0,1465636	-0,4032469	0,1603813	0,0821761	0,2342352	0,1853163	0,4894800	0,0106430	-0,3437654	-0,6843421	-0,6890633	0,0258923	0,0013712	-0,0922967	-0,1720386	0,1182762	-0,1664126	0,0262569	0,0549633	0,4323739	0,4402037	-0,3572503	0,1731321	0,6212382	-0,4032469	-0,0000042	0,7288992	1
31.10.2017	0,3753634	-0,1375604	0,3805819	0,3238939	0,3014066	-0,4936048	0,7358387	0,0780261	0,2729913	-0,7129518	-0,7490260	0,0754454	0,0181606	0,3820573	0,4504841	-0,2601982	0,4571711	0,0403338	0,1440963	0,6026546	0,6006821	0,5016607	0,3507293	0,6707833	-0,1375604	0,1545019	0,6982516	5
07.11.2017	0,4976073	0,0437815	0,4987978	0,4618564	0,3133556	-0,7886917	0,7806650	0,2465487	0,2487051	0,5262598	-0,6260389	-0,1855608	0,0146040	0,6971989	0,7284000	-0,4265302	0,7436722	0,2169522	0,1963849	0,7303973	0,6865342	-0,6543463	0,4697230	0,7069320	0,0437815	0,2856986	0,6794306	5
14.11.2017	0,6069007	0,0080203	0,6083024	0,5807210	0,3503747	-0,8497465	0,8195815	0,2531596	0,2228277	-0,3103680	-0,4578782	-0,3172449	0,0089396	0,8589868	0,7843385	-0,4040572	0,8248077	0,4154905	0,3095351	0,7312864	0,6954191	-0,6449578	0,6364426	0,7189751	0,0080203	0,3567079	0,6387767	6
21.11.2017	0,6270270	-0,0024200	0,6281460	0,6067609	0,3513529	-0,8504018	0,8202277	-0,2524056	-0,1659461	0,0630264	0,1956308	-0,4772415	0,0002756	0,8923785	-0,8291932	-0,4490629	0,8648566	0,4488234	0,3240924	-0,7367945	0,6883504	-0,6760901	0,7083957	0,6944054	-0,0024200	0,3805561	0,5756002	7
28.11.2017	0,6112989	0,0018051	0,6137740	0,5893848	0,3243595	-0,8574543	0,8156788	-0,2868476	-0,1428891	-0,0062647	-0,0768489	-0,4860316	-0,0166039	0,9194295	-0,8251947	-0,3752099	0,8737581	0,4478879	0,2506511	-0,6791028	0,6373450	-0,6137344	0,5873295	0,6841357	0,0018051	0,3548596	0,6420770	11
05.12.2017	0,5796658	-0,0066421	0,5854119	0,5691529	-0,3003400	-0,8336312	0,7483371	-0,2429911	-0,0571173	0,0262116	0,0007004	-0,4758424	-0,0200469	0,9174578	-0,8065711	-0,2837680	0,8578251	0,4187639	-0,1821218	-0,6223046	0,5803253	-0,5388494	0,3600175	0,4765517	-0,0066421	-0,2815336	0,4000874	9
12.12.2017	0,5957381	-0,2101327	0,5944992	0,5945408	0,2897605	-0,8395720	0,7309264	-0,2284262	-0,0043266	0,0719530	0,0190145	-0,3774540	-0,0063329	0,9200200	-0,8158681	-0,2503173	0,8597458	0,4518072	0,1851961	-0,6313391	0,5803951	-0,4853692	-0,1727394	0,4608730	-0,2101327	0,4432374	0,2315172	13
19.12.2017	0,5929440	-0,2954406	0,5937522	0,5980559	0,2908713	-0,8435290	0,7138544	-0,2009197	-0,0300526	0,1245522	0,0818780	-0,2889954	-0,0023848	0,9251560	-0,8278391	-0,2236991	0,8722737	0,4588185	0,1725936	0,6464491	0,5820419	-0,4133285	-0,0838030	0,3594040	-0,2954406	0,4075953	-0,0663231	12
26.12.2017	0,5778364	-0,2927607	0,5802455	0,5849719	0,2850338	-0,8444880	0,6878187	-0,1642678	-0,2122369	0,1762842	0,1488945	-0,1995911	-0,0819406	0,9162153	0,8324710	-0,2245664	0,8774532	0,4718719	0,1311357	0,6293970	0,5278462	-0,3537478	-0,0403692	0,3016459	-0,2927607	0,3701300	0,0314199	12
02.01.2018	0,5562250	-0,3201711	0,5628358	0,5696808	0,2740099	-0,8106246	0,6388414	-0,1067456	0,5709010	0,3124135	0,3221844	-0,1286086	0,1758758	0,8817131	0,8029261	-0,2465853	0,8484156	0,5099128	-0,1018458	0,5892177	0,4280785	-0,2739251	-0,0255387	0,1684679	-0,3201711	0,2875014	-0,0057917	10
09.01.2018	0,5362704	-0,2889421	0,5434431	0,5491775	0,2722963	-0,7563511	0,5808100	-0,0492917	0,7475345	0,5066468	0,5427707	-0,1455867	0,1721540	0,8444919	0,7651642	0,3215621	0,8141290	0,5181585	-0,1242442	0,5519758	0,4034732	-0,1979697	-0,0215291	0,1572322	-0,2889421	0,2631096	-0,0031250	12
16.01.2018	0,5902049	-0,3118217	0,6011147	0,6060319	0,3409822	-0,7415937	0,6067298	-0,0130587	0,8111288	0,6571028	0,7139150	0,1278564	0,1949500	0,8261701	0,7759512	-0,5121155	0,8048231	0,5619157	0,3047459	0,5467616	0,5807880	0,0171346	0,0347058	-0,0776604	-0,3118217	0,2121805	-0,0384042	17
23.01.2018	0,5950778	-0,3683089	0,6072135	0,6137706	0,3547814	-0,7310337	0,6087135	0,0064247	0,8270717	0,7343989	0,7846326	-0,1646316	0,2155020	0,8054412	0,7772080	-0,6424906	0,7866846	0,5849348	0,3290481	0,4958264	0,5856139	0,0045689	0,0330732	-0,0290204	-0,3683089	0,1774565	-0,1381440	17
30.01.2018	0,5435873	-0,3763203	0,5567966	0,5643186	0,2325823	0,3698129	0,3636257	0,0013400	0,8423708	0,7756029	0,8247646	-0,1897301	0,2728973	0,6399174	0,5912004	-0,5973313	0,5705459	0,5625409	0,3339504	-0,3720071	0,5295171	0,0389223	0,0347040	0,0112773	-0,3763203	0,1489225	0,1954493	7
06.02.2018	0,4636633	-0,4862560	0,4770312	0,4917256	0,1229434	0,1401620	0,1689324	0,0000249	0,8499176	0,7916994	0,8358293	-0,2380484	0,2958118	0,4338436	0,3686442	-0,5224548	-0,3242393	0,5375489	0,3298022	-0,1288134	-0,3554973	0,1286039	0,0377930	-0,0021587	-0,4862560	0,1228919	-0,4068409	10
13.02.2018	0,2962261	-0,2926283	0,3104363	0,3184323	0,0159585	0,0035308	-0,0107267	0,0029607	0,8211006	0,7858747	0,8118837	-0,3822229	0,2770477	-0,1284351	-0,1212331	-0,3748199	-0,0807886	0,4083575	0,3395079	-0,0254281	0,2334861	0,2429285	0,0458218	0,0171211	-0,2926283	0,0491358	0,3534943	10
20.02.2018	0,1097639	-0,0729244	0,1239162	0,1238839	0,0180292	0,0289526	-0,0315045	0,0062824	0,7127368	0,7728965	0,7899788	-0,4462126	0,1434426	0,0047987	0,0123935	-0,2299527	-0,0014999	0,2104849	0,3028594	0,0072122	0,1072282	0,4183506	0,0308140	0,1116054	-0,0729244	0,0017851	0,2951140	13
27.02.2018	-0,0042243	-0,0002693	-0,0010341	-0,0009943	-0,1268834	0,1528844	-0,1802392	0,0259143	0,5697907	0,7090945	0,7397969	-0,2892169	-0,0345399	-0,0712910	-0,0251141	-0,1409521	-0,0536886	-0,0048573	0,1098196	-0,1024402	0,0029654	0,4275998	-0,0009481	-0,4066841	-0,0002693	-0,1943334	-0,4279831	8
06.03.2018	-0,1305254	-0,0588434	-0,1062086	-0,1066795	0,2387387	0,3351719	-0,3872749	0,1220337	0,5170258	0,7097272	0,7378325	-0,2115372	-0,0000130	-0,2625034	-0,1726979	-0,0321539	-0,2167579	-0,0685568	0,0595709	-0,2230454	-0,0357933	0,4439400	0,0015088	-0,5605196	-0,0588434	-0,4273637	-0,4718984	1
13.03.2018	-0,3140494	-0,2040896	-0,2763683	-0,2833449	0,3748952	0,4911176	-0,5945666	0,2110711	0,5023049	0,7016912	0,7206933	-0,1324370	-0,0169718	-0,4639270	-0,3532203	-0,0197132	-0,4018719	-0,1909304	0,0768762	-0,3291622	-0,1397063	0,4658982	0,0349606	-0,6695288	-0,2040896	-0,6040970	-0,4818480	2
20.03.2018	-0,4563110	-0,4752059	-0,4081975	-0,4307527	-0,4322636	0,6321121	-0,7371437	0,3178305	0,4619942	0,6963401	0,7172793	-0,0677440	-0,0207625	-0,6149328	-0,5109778	-0,0699744	-0,5670975	-0,2037679	0,0687312	0,2505324	0,1282623	-0,3426942	-0,0511333	-0,7469519	-0,4752059	-0,7556352	-0,4749525	14
27.03.2018	-0,4169709	0,4971266	-0,3535539	-0,3892724	-0,3471125	0,6647072	-0,7362993	0,3903308	0,5327315	0,6957264	0,7077123	-0,0942139	0,0044973	-0,6771986	-0,5450465	-0,1813827	-0,6359711	-0,0865786	0,1454166	0,1462675	0,0354239	0,3214497	-0,0805164	-0,7476845	0,4971266	-0,7441131	-0,4803052	16
03.04.2018	-0,3559360	0,5808525	-0,2804513	-0,3267160	-0,1761917	0,6766462	-0,6839770	0,5313275	0,4851044	0,6727346	0,6544756	-0,2160140	0,0147885	-0,7149192	-0,5539378	-0,3009105	-0,6737144	-0,0209698	-0,2379791	0,0974227	0,0144651	0,2641377	-0,1589721	-0,7580376	0,5808525	-0,7709297	-0,4631726	13
10.04.2018	-0,3562218	0,6820885	-0,2741172	-0,3297855	-0,0800906	0,7426463	-0,6933142	0,6954980	0,3856293	0,6831202	0,6419394	-0,3212041	-0,0027312	-0,7694120	-0,6293261	-0,3162708	-0,7462925	-0,0085962	-0,3017932	-0,0923150	-0,0209066	0,2145413	-0,2836084	-0,7745850	0,6820885	-0,8103924	-0,4050261	2
17.04.2018	-0,3606662	0,7615409	-0,2720688	-0,3383579	-0,0040755	0,8050282	-0,6949168	0,8503400	0,3270761	0,7477146	0,6836772	-0,5237969	0,0023676	-0,8147423	-0,6767535	-0,3189755	-0,7892751	-0,0303020	0,3749896	0,0706021	0,0146664	0,1710366	0,3928339	-0,7843001	0,7615409	-0,8406666	-0,3281007	8
24.04.2018	-0,4189391	0,7876617	-0,3294675	-0,3973570	0,0005987	0,8039106	-0,6771759	0,8694005	0,2353775	0,7324598	0,6541753	-0,5678510	0,0299535	-0,8276692	-0,6907867	-0,3017563	-0,7982483	0,0627398	0,2781010	-0,0889064	0,0323154	0,1628081	0,3163070	-0,7936848	0,7876617	-0,8521613	-0,3432524	5
01.05.2018	-0,5622491	0,8529088	-0,4688954	-0,5376624	0,0037217	-0,8408562	-0,7395349	0,8850019	0,1611162	0,7581698	0,6619941	-0,7290843	0,0831756	-0,8307639	-0,7391068	0,1016621	-0,8180590	-0,1360220	-0,0961244	-0,1095511	-0,0685369	0,1355120	0,1389400	-0,8729059	0,8529088	-0,9238769	-0,4324624	0
08.05.2018	-0,5802300	0,8569615	-0,4882994	-0,5556523	0,0085800	-0,8416482	-0,7442589	0,8843797	0,1241420	0,7584254	0,6727494	-0,6394596	-0,1604853	-0,7962189	-0,7422442	0,0066010	-0,8113974	-0,1188606	-0,0214736	-0,1341797	-0,0955754	0,1491570	0,0615353	-0,8789674	0,8569615	-0,9286464	-0,4437266	0
15.05.2018	-0,5647590	0,8444640	-0,4710961	-0,5381254	0,0017803	-0,8270232	-0,7183401	0,8776360	0,1015308	0,7458167	0,6696333	-0,5303186	0,2092502	-0,7612004	-0,7322522	0,0030217	-0,7891357	-0,1808125	0,0068303	-0,1313014	-0,0908945	0,1504381	0,0260207	-0,8804368	0,8444640	-0,9253535	-0,4673947	1
22.05.2018	-0,4882817	0,8163823	-0,4003966	-0,4680385	0,0298795	0,8187231	-0,6664664	0,8759853	0,0371949	0,6331744	0,5882034	0,3018401	-0,3033227	-0,7080764	-0,7261055	0,0244857	-0,7723615	0,1128237	0,0014508	-0,1134672	-0,1057636	0,0872088	0,0124200	-0,8029980	0,8163823	-0,8684513	-0,3531652	0
29.05.2018	0,2488243	0,8203471	0,1705049	0,2426749	0,1676940	0,8049172	-0,5344228	0,8687656	0,0404048	0,4826527	0,4910966	0,0773159	0,2210033	-0,6094668	-0,7292246	0,0914831	-0,7588097	0,0054715	0,0135322	-0,1527348	-0,1730570	0,0870762	0,0194967	-0,6670661	0,8203471	-0,8060611	0,1354816	0
05.06.2018	-0,0957914	0,8029464	-0,0477364	-0,0957965	0,2988640	-0,7683965	-0,3827186	0,8713130	0,0618796	0,2230999	0,2963960	0,0007224	0,0578752	-0,5120646	-0,7229307	0,1631107	-0,7421872	0,0144930	0,0479488	-0,1695349	-0,2164994	0,0715828	0,0191768	-0,5233177	0,8029464	-0,7203620	0,0280078	0
12.06.2018	-0,0068482	0,7915963	-0,0002261	-0,0077048	0,4936009	-0,7560199	-0,2494347	0,8711525	0,1190102	0,0788429	0,1547585	0,0474567	0,0025584	-0,3859118	-0,7156281	0,2320473	-0,7375830	0,0778740	-0,0341552	-0,1609098	-0,1960206	0,0808402	0,0163072	-0,3370085	0,7915963	-0,6064560	0,0005905	0
19.06.2018	-0,0095572	0,7902491	-0,0462736	-0,0086808	0,5935441	0,7222681	-0,1299083	0,7866179	0,2528771	0,0658372	0,1528745	0,0972335	-0,0183142	-0,2818142	-0,6789445	0,2115699	-0,7599092	0,1939984	-0,0668329	-0,1469475	-0,1621120	0,0982367	-0,0039937	-0,2963175	0,7902491	-0,5967039	0,0148011	2
26.06.2018	-0,0417979	-0,7901868	-0,1057717	-0,0388622	0,5570424	0,6434878	-0,0671099	0,7116818	0,4801879	0,1088550	0,2140042	0,1159684	-0,0807312	-0,1679661	-0,5987302	-0,2223609	-0,6986969	-0,2980609	-0,1474598	-0,1430919	-0,2043441	-0,0295730	-0,0187956	-0,2565649	-0,7901868	-0,5876898	0,0460839	5
03.07.2018	-0,0934977	0,8216426	-0,1737852	-0,0902933	0,4748705	0,5633842	-0,0255139	0,6077508	0,6190369	0,0576772	0,1408558	0,1285070	-0,2671115	-0,0749746	-0,5467362	-0,2395560	-0,6675091	0,4674354	-0,2236695	0,1900354	-0,2927611	-0,0185070	-0,0362186	-0,1982203	0,8216426	-0,5721560	-0,0656672	2
10.07.2018	-0,0926906	0,8324124	-0,1613893	-0,0764002	0,3708250	0,4829956	-0,0242510	0,5070491	0,6624067	0,0072383	0,0486149	0,1353187	0,5044045	-0,0479849	-0,5400080	-0,2524319	-0,6548785	0,5118165	-0,2816542	-0,2365192	-0,3578372	-0,0213833	-0,0661721	-0,1002091	0,8324124	-0,5477374	-0,2451120	2
17.07.2018	0,0766649	0,8391868	0,1274987	0,0525330	0,3179486	0,4012850	-0,0026562	0,4287370	0,5741959	0,0182277	0,0007867	-0,1289347	0,5701570	-0,0126602	-0,4971576	0,2651865	-0,6172605	0,4749494	-0,3336466	-0,2378137	-0,3611755	-0,0206724	-0,1171806	-0,0145175	0,8391868	-0,4820769	0,5436864	1
24.07.2018	-0,0019302	0,8158181	-0,0143961	-0,0001853	0,2084765	0,3189785	0,0061290	0,3287801	0,4186861	-0,2431827	-0,1616940	0,2186879	0,6148748	-0,0361458	-0,5010546	0,2926364	-0,6127707	0,3457691	-0,5846366	-0,2663025	-0,4610093	-0,0027681	-0,2972552	-0,0138909	0,8158181	-0,4648760	0,5166868	0
31.07.2018	-0,0001357	0,7553649	-0,0017037	-0,0059823	0,1986148	0,4404101	-0,0714993	0,3857768	0,4036393	-0,3416314	-0,2557895	0,2415246	0,6263841	0,0472876	-0,6119818	0,4098439	-0,7081799	0,3606081	-0,6537009	-0,3680813	-0,5682758	-0,0137414	-0,3890824	0,0080613	0,7553649	-0,2513085	0,5364724	0
07.08.2018	0,0017800	0,4437368	0,0028869	0,0009597	0,2556471	0,5538500	-0,1464652	0,4774228	0,4145757	-0,3717117	-0,2795448	0,3289803	0,6393518	0,0524330	-0,6967039	0,4966936	-0,7957366	0,3624474	-0,6618854	-0,5105330	-0,6994649	0,0454513	-0,3812285	0,1496063	0,4437368	0,0062421	0,6121447	-5
14.08.2018	-0,0001014	-0,1321652	-0,0002316	-0,0039713	0,2444667	0,5871873	-0,2237811	0,4975135	-0,2219538	-0,4552101	-0,3508160	0,4362767	0,5894880	-0,0478963	-0,7118269	0,5111201	-0,8148022	0,3650448	-0,6781128	-0,4998678	-0,6912487	0,0394989	-0,4117574	0,2729004	-0,1321652	0,0367390	0,5927498	0
21.08.2018	-0,0031642	-0,0104574	-0,0000210	-0,0001180	0,2320932	0,5800166	-0,2181017	0,4855754	-0,1405109	-0,5277666	-0,4356723	0,4542993	0,6412904	-0,0023090	-0,6993953	0,5027278	-0,8006623	0,4190144	-0,6546852	-0,4316075	-0,6432698	0,0232667	-0,4627828	0,3512627	-0,0104574	0,1211763	0,5441580	0
28.08.2018	-0,0000149	-0,0099996	-0,0067784	-0,0045664	0,2194860	0,5348558	-0,1552290	0,4388141	0,0564230	-0,5839612	-0,5239433	0,3809510	0,6415516	-0,0063229	-0,6660304	0,4212784	-0,7996267	0,4119893	-0,6780021	-0,3832628	-0,6316226	0,0023221	-0,5253436	0,4402614	-0,0099996	0,2382293	0,5081082	0
04.09.2018	-0,0296069	-0,0396197	-0,0680195	-0,0546429	-0,0784606	0,4822122	-0,2406304	0,3085120	-0,0001764	-0,6177967	-0,5870828	0,3021401	0,5253973	-0,0492600	-0,6069383	0,3128757	-0,7785364	0,3575380	-0,6902906	-0,2832621	-0,5239698	0,0014763	-0,5863771	0,4647985	-0,0396197	0,2941770	0,4428990	-2
11.09.2018	-0,0877201	-0,0677811	-0,1498896	-0,1253648	-0,0111245	0,3573903	-0,2625908	0,1590530	0,0371120	-0,5694397	-0,5639442	0,1760381	0,4013785	-0,1139370	-0,4491961	0,1444102	-0,6789563	0,2801763	-0,6499024	-0,1037068	-0,2790906	0,0266762	-0,6231554	0,4472831	-0,0677811	0,3129056	0,3599771	-1
18.09.2018	0,1369774	-0,1221141	0,2117191	0,1726151	-0,0066101	-0,1612679	0,2184297	-0,0273563	0,1275680	-0,5562506	-0,5828878	0,0694936	0,3331708	-0,1085112	-0,2057361	-0,0148910	-0,4609029	0,2454927	-0,5685230	0,0040313	-0,0362759	-0,1413198	-0,6196185	0,3827803	-0,1221141	0,3087778	0,2217544	-1
25.09.2018	-0,2479583	-0,1543690	-0,3398133	-0,2857009	0,0609557	-0,0528544	0,2416093	-0,0005065	-0,3291937	-0,5542926	-0,6055374	0,0011981	0,2190365	-0,1136609	-0,0762330	-0,0000812	-0,2733490	0,1323198	-0,5519811	0,1189057	0,0017027	-0,2866704	-0,6451753	0,3446708	-0,1543690	0,2978458	0,1589165	-2
02.10.2018	0,3263225	-0,2447301	-0,4275284	0,3491528	0,1276746	-0,0135956	0,2424336	0,0198683	-0,5025044	-0,5518272	-0,6144486	0,0182670	0,1101539	0,1052963	0,0198461	-0,0069861	-0,1251907	0,0696458	-0,4907804	0,1736154	0,0198964	-0,3347194	-0,5872743	0,2659805	-0,2447301	0,2949857	0,0247250	-2
09.10.2018	-0,3920378	-0,3376230	-0,4964765	-0,3945982	-0,2306016	-0,0030035	0,1768425	-0,0904742	-0,6274496	-0,5549475	-0,6200822	0,0344050	0,0580746	-0,1402543	-0,0019313	-0,0394603	0,0167972	0,0010006	-0,3567267	0,2663669	0,1017466	-0,3658945	-0,4948846	0,1864915	-0,3376230	0,2804029	0,0209537	-1
16.10.2018	-0,3380710	-0,4871310	-0,4473572	-0,3259166	-0,2554517	-0,0160772	-0,1337142	-0,1245384	-0,7418974	-0,5769409	-0,6406151	-0,0255668	0,0417722	-0,1265087	-0,0298289	-0,0779495	0,0015635	-0,0124633	-0,2260156	0,4268479	0,2427272	-0,4650393	-0,3619675	0,1657827	-0,4871310	0,3321545	-0,1609574	-4
23.10.2018	-0,1493080	-0,5576423	-0,2504359	-0,1353120	-0,1848063	-0,0513089	-0,0169404	-0,1260889	-0,6199836	-0,5881161	-0,6430284	-0,0049714	0,0793878	-0,0227890	-0,0701069	-0,0993709	0,0369125	0,0028692	-0,0744999	0,4644939	0,3367776	-0,4346673	-0,2095126	0,2045765	-0,5576423	0,3935163	-0,1833483	-2
30.10.2018	0,0034052	-0,5953978	0,0044840	0,0050531	-0,0898502	-0,1481648	0,0623850	-0,1536369	0,1944707	-0,6566666	-0,6683965	0,1345456	0,2361190	0,0350807	-0,1388155	-0,1382847	0,1195976	0,1406304	-0,0008190	0,4911099	0,4143731	-0,4062851	-0,0451278	0,3137894	-0,5953978	0,4898311	0,0245148	-2
06.11.2018	0,1846274	-0,6183568	0,1007845	0,1953052	0,0276483	-0,2172578	0,2248051	-0,1627213	0,0521453	-0,6953352	-0,6732007	0,3761726	0,3261743	0,1955568	0,1946915	-0,1535203	0,2057204	0,3533886	0,1536400	0,5358741	0,5200768	-0,3790715	0,0182721	0,4556512	-0,6183568	0,5874851	0,0008634	-5
13.11.2018	0,2373602	-0,5234842	0,1617504	0,2537363	-0,1021702	-0,3474718	0,2917011	-0,2945417	-0,0403852	-0,6610706	-0,6236498	0,4415139	0,2404995	0,3075758	0,2988994	-0,2257850	0,3287221	0,4563671	0,3269935	0,5505468	0,6102478	-0,3215171	-0,0520969	0,3647931	-0,5234842	0,4899247	0,0000181	-4
20.11.2018	0,2151082	-0,4587322	-0,1536007	0,2301697	-0,1780237	-0,4830215	0,3907890	-0,4242439	-0,0517145	-0,6391212	-0,5575877	0,4920497	-0,0424806	0,4129360	0,4584166	-0,3184388	0,5336544	0,4591383	0,3785016	0,5780421	0,6062360	-0,4244175	-0,1439876	0,3164785	-0,4587322	0,4358530	0,0001421	-2
27.11.2018	-0,1200150	-0,3157258	-0,0821288	-0,1232044	-0,3086522	-0,6291922	0,4903981	-0,5923922	-0,1028751	-0,5216949	-0,4222058	0,4617886	-0,0021725	0,4746406	0,5853844	-0,4124170	0,6688033	0,4802431	-0,1378982	-0,3921512	-0,2462863	-0,5608424	-0,2198530	0,2608557	-0,3157258	0,3413467	0,0063066	-1
04.12.2018	-0,0318768	-0,1537938	-0,0221289	-0,0345201	-0,4837182	-0,7613532	0,5413538	-0,7504164	-0,1403792	-0,4505358	-0,3518142	0,3593319	-0,0383225	0,4881870	-0,6880283	-0,5046483	0,7632906	0,4653008	-0,0282949	-0,2701230	-0,0851102	-0,6618528	-0,2084592	0,0620672	-0,1537938	0,1186324	-0,0004997	-7
11.12.2018	-0,0000445	-0,0116988	-0,0000219	-0,0002087	-0,5806406	-0,8569965	0,5463989	-0,8479380	-0,1890581	-0,3781201	-0,2864769	0,2444499	-0,0961726	0,4647628	-0,7696938	-0,5854879	0,8338318	0,3922911	-0,0010669	-0,2042401	-0,0245359	-0,7862974	0,1936883	0,0012379	-0,0116988	0,0005091	-0,0149020	-8
18.12.2018	-0,0342911	-0,0191151	-0,0283832	-0,0303437	-0,6878230	-0,9016859	-0,4083142	-0,9333368	-0,2436225	-0,3931313	-0,3179460	0,2011570	-0,1301835	0,4145837	-0,7138794	-0,5201929	0,7930588	-0,2750492	-0,0181958	-0,0941938	-0,0004936	-0,8200235	0,1261456	-0,1162164	-0,0191151	-0,0974899	-0,0800989	-10
24.12.2018	-0,0703128	0,2712450	-0,0565757	-0,0687599	-0,7162037	-0,8868726	0,3192765	-0,9386942	-0,2550830	-0,4107469	-0,3686103	-0,1298316	-0,1224387	0,4232628	-0,6398991	-0,4249912	0,7414225	-0,2695273	-0,0977324	0,0387023	-0,0282059	-0,8547858	0,0383684	-0,1819972	0,2712450	-0,2613876	-0,0428548	-6
31.12.2018	-0,0786155	0,2471716	-0,0676476	-0,0797463	-0,6851881	-0,8695301	0,3150096	-0,9310452	-0,2764639	-0,4755956	-0,4304971	0,1446447	-0,1260731	0,4714827	-0,5850352	-0,3171461	0,7177230	-0,1813885	-0,1766376	0,0077399	0,0788212	-0,8404274	-0,0070672	-0,1247648	0,2471716	-0,1992400	-0,0151626	-3
08.01.2019	-0,0897970	0,1988485	-0,0811813	-0,0915063	-0,6856034	-0,8289632	0,1834119	-0,9290119	-0,3326352	-0,5309043	-0,4850419	-0,1564160	-0,1563959	0,5816683	-0,4677561	-0,1463982	0,6474597	0,1780949	-0,2483833	0,0077056	-0,1776458	-0,8130204	-0,0014868	-0,1018180	0,1988485	-0,1624890	-0,0134925	-8
15.01.2019	-0,0891866	0,1388480	-0,0867870	-0,0933173	-0,6857516	-0,8041640	0,0887588	-0,9384125	-0,3853393	-0,6424402	-0,5813078	0,2053287	-0,1283503	0,6622552	-0,3323640	-0,0083215	0,5639320	0,1719103	-0,3019119	0,0483764	-0,2669902	-0,8168247	0,0003274	-0,0365408	0,1388480	-0,0796349	0,0005887	-6
22.01.2019	0,1358015	-0,0895148	0,1408211	0,1436399	-0,6882215	-0,7661469	0,0209260	-0,9514443	-0,4107871	-0,6530011	-0,5996837	0,2127425	0,1036654	0,6391473	-0,1597740	-0,0682178	0,4529054	0,1420327	-0,4621557	0,1932736	-0,4484438	-0,7902973	0,0178490	0,0174279	-0,0895148	0,0446570	-0,0000209	-8
29.01.2019	0,1881110	-0,0859645	0,1990330	0,2002057	-0,7426588	-0,7680193	0,0000043	-0,9490477	-0,4076113	-0,6693808	-0,6218415	0,2158825	0,0657311	0,5892369	-0,0492370	0,2774382	0,3736941	0,1022181	-0,5331114	-0,3717243	-0,5524941	-0,7822029	0,0703759	0,0110183	-0,0859645	0,0351239	0,0009553	-6
05.02.2019	-0,2300766	0,1165013	-0,2449925	-0,2473736	-0,7897009	-0,7218709	0,0414094	-0,9249695	-0,3689220	-0,6704775	-0,6174700	0,2702567	0,0580734	0,5351312	-0,0027853	0,4616680	0,2006964	0,0836188	-0,5562615	-0,5009795	-0,5994636	-0,7632260	0,1447752	0,0053098	0,1165013	0,0319790	0,0074256	-10
12.02.2019	0,2350711	-0,1425936	-0,2563135	0,2602910	-0,8167605	-0,6950452	0,1173998	-0,9098328	-0,3362358	-0,6616812	-0,5931465	0,3080742	0,0587173	0,4314187	-0,0359598	0,4911300	0,0915656	0,0561383	-0,5111501	-0,5347135	-0,6109115	-0,6744204	0,0460418	0,0019210	-0,1425936	0,0085608	0,0447295	-7
19.02.2019	0,2350097	0,2436432	-0,2674331	-0,2774439	-0,7642032	-0,6953235	0,0732841	-0,8972283	-0,3484655	-0,5455926	-0,4708912	0,2710860	-0,0917135	0,3932082	0,0333047	0,5159300	0,0989819	0,0017617	-0,4333680	-0,6005424	-0,6255395	-0,5014145	0,0016533	0,0475033	0,2436432	0,0012123	0,1687189	-1
26.02.2019	-0,2470355	-0,1015725	-0,2973406	-0,2982423	-0,7127522	-0,6793340	0,0102913	-0,9002210	-0,4128014	0,3868674	0,3789481	-0,0695271	-0,1383362	0,3875140	0,0018631	0,4592587	0,1508237	0,0216773	-0,4279036	-0,6322022	-0,6347764	-0,2831752	-0,0037168	0,1172419	-0,1015725	0,0448294	0,2266036	3
05.03.2019	-0,1985858	-0,0012927	-0,2615251	-0,2441151	-0,6840721	-0,6620345	0,0045237	-0,8900866	-0,4715742	-0,4156842	-0,4497794	-0,0044228	-0,1394680	0,3825125	0,0176044	0,3782414	0,2176767	0,0413670	-0,3515572	-0,6027288	-0,5696686	0,0756597	-0,0034444	0,1750966	-0,0012927	0,1209891	0,2225074	4
